# t 0 1 2 3
2.625000000000000111e-01,8.675035620851337947e-01,5.285981670514413450e-02,6.173089240683394402e-02,1.790572880288807817e-02
5.250000000000000222e-01,6.045335961671788327e-01,1.864275653813936007e-01,1.259399612438976412e-01,8.309887720752982820e-02
7.875000000000000888e-01,4.085321663646502288e-01,2.334754224963680735e-01,1.537314948001140269e-01,2.042609163388676985e-01
1.050000000000000044e+00,3.638160309730452679e-01,1.996827388476584697e-01,1.607442273103757702e-01,2.757570028689203534e-01
1.312500000000000000e+00,4.125175320353147157e-01,2.037029104810245128e-01,1.929105967948181177e-01,1.908689606888426260e-01
1.575000000000000178e+00,5.864135660177036691e-01,1.454995705084780044e-01,1.836974327517399697e-01,8.438943072207834295e-02
1.837500000000000133e+00,7.297838354359306168e-01,7.624365404984144445e-02,1.155966147948825351e-01,7.837589571934516774e-02
2.100000000000000089e+00,7.717092214498790792e-01,8.725196947379211532e-02,7.870473242449671503e-02,6.233407665183216678e-02
