1.000000000000000021e-02,9.997491540285986522e-01,6.047824699222889566e-02
2.707070707070707155e-02,9.967057920673668692e-01,6.222268268869340924e-02
4.414141414141414116e-02,9.849944704775293047e-01,5.989053425615189358e-02
6.121212121212121077e-02,9.509745489016362407e-01,5.689476680852174895e-02
7.828282828282827344e-02,8.697531089278801586e-01,6.248193515582364799e-02
9.535353535353534304e-02,7.150619319841513555e-01,6.220632913861612323e-02
1.124242424242424127e-01,4.848194957067378796e-01,6.018869147015346727e-02
1.294949494949494961e-01,2.353568471306733134e-01,5.897445682004270190e-02
1.465656565656565657e-01,7.116219809977766819e-02,5.869891936550208217e-02
1.636363636363636354e-01,3.609827414983152877e-02,5.596247445432064871e-02
1.807070707070707050e-01,4.316233942866074674e-02,5.323545931122020125e-02
1.977777777777777746e-01,3.450983573435600915e-02,4.958796306746039717e-02
2.148484848484848442e-01,2.808533639853489500e-02,4.690993358270824365e-02
2.319191919191919138e-01,4.715405811859675611e-02,4.620840933429185698e-02
2.489898989898989834e-01,6.332956048587212727e-02,4.454730578582999367e-02
2.660606060606060530e-01,8.286412472018384046e-02,4.734734501853594263e-02
2.831313131313131226e-01,7.235370508429495029e-02,5.096621662221162419e-02
3.002020202020201922e-01,3.188521204917092733e-02,5.301162938059528207e-02
3.172727272727272618e-01,4.532500555123526731e-02,5.288627799802112645e-02
3.343434343434343314e-01,4.681707654316093897e-02,5.323733006523972272e-02
3.514141414141414010e-01,6.940238374098818552e-02,5.166553096948004603e-02
3.684848484848484707e-01,6.001991281112883936e-02,4.835024453010520334e-02
3.855555555555555403e-01,4.357471123228079390e-02,4.802586282346719276e-02
4.026262626262626099e-01,1.617997150740756868e-02,4.697202751796943077e-02
4.196969696969696795e-01,4.601019815494606507e-02,4.753229201153550548e-02
4.367676767676767491e-01,4.068942540928817408e-02,4.722471786417731937e-02
4.538383838383838187e-01,4.347800129296428007e-02,4.719830961890739141e-02
4.709090909090908883e-01,4.013195613346784429e-02,4.814313876274271126e-02
4.879797979797979579e-01,4.094462983069244166e-02,4.849300038835076959e-02
5.050505050505049720e-01,3.424589103837743370e-02,5.057284975530825649e-02
5.221212121212120971e-01,3.034819730218451389e-02,4.979378089834847476e-02
5.391919191919192222e-01,2.997383470628717239e-02,4.652487964262694980e-02
5.562626262626262363e-01,2.869212255732131803e-02,4.504827655299870059e-02
5.733333333333332504e-01,3.137521228815157159e-02,4.125237633592961084e-02
5.904040404040403756e-01,2.857438066541734267e-02,3.642201110852930773e-02
6.074747474747475007e-01,2.611224437283057170e-02,3.696700408562737100e-02
6.245454545454545148e-01,2.343353724834766269e-02,3.688415643600960470e-02
6.416161616161615289e-01,3.304627225751144426e-02,3.646196726867363680e-02
6.586868686868686540e-01,2.831212167401012808e-02,3.352222268161551832e-02
6.757575757575757791e-01,2.022338073976367653e-02,3.645266406563158618e-02
6.928282828282827932e-01,2.895729395949856594e-02,3.833519878742865095e-02
7.098989898989898073e-01,2.081042126798176087e-02,3.486324261394553592e-02
7.269696969696969324e-01,1.916462731856075422e-02,2.966971550535217952e-02
7.440404040404040575e-01,1.996128044217197056e-02,2.956419782715637157e-02
7.611111111111110716e-01,2.114335470274085124e-02,2.816412466321279590e-02
