1.000000000000000021e-02,9.996996931140327280e-01,3.440557863775325215e-02
2.707070707070707155e-02,9.962283930108789543e-01,2.174812001788966817e-02
4.414141414141414116e-02,9.842766240230376162e-01,2.232467698123357866e-02
6.121212121212121077e-02,9.492940107074296918e-01,2.938579677565407444e-02
7.828282828282827344e-02,8.663429995987780297e-01,2.657116639520668705e-02
9.535353535353534304e-02,7.138889373350323364e-01,2.424509109756649294e-02
1.124242424242424127e-01,4.968006121177058199e-01,2.564307245351377454e-02
1.294949494949494961e-01,2.622489889375787531e-01,2.560451366394478692e-02
1.465656565656565657e-01,9.808332020444855692e-02,2.554239658808565155e-02
1.636363636363636354e-01,3.044771187584212335e-02,2.276432386630223778e-02
1.807070707070707050e-01,1.557390044168976279e-02,2.173120308677330831e-02
1.977777777777777746e-01,3.621543900532025323e-02,2.131373049015338264e-02
2.148484848484848442e-01,7.515938613927926337e-02,2.009061824845773808e-02
2.319191919191919138e-01,6.883307476788391721e-02,2.083266766567170442e-02
2.489898989898989834e-01,3.082439054114662069e-02,2.212490740040275530e-02
2.660606060606060530e-01,2.395391849711617921e-02,2.120450168493060936e-02
2.831313131313131226e-01,2.331830306586826426e-02,2.093862230846091355e-02
3.002020202020201922e-01,3.087871806249213244e-02,2.176057764403646969e-02
3.172727272727272618e-01,3.418202023146792862e-02,2.201381762228050640e-02
3.343434343434343314e-01,1.811961298988761307e-02,2.148631370147893044e-02
3.514141414141414010e-01,3.083681940887394654e-02,2.098136032825748121e-02
3.684848484848484707e-01,4.760558282450712275e-02,1.963123332988638003e-02
3.855555555555555403e-01,3.737242541046258831e-02,1.939715835455563600e-02
4.026262626262626099e-01,1.485817376111854202e-02,1.955115906874044240e-02
4.196969696969696795e-01,1.426066523491911243e-02,1.910824375164574263e-02
4.367676767676767491e-01,1.114572619475599248e-02,1.806992432089384731e-02
4.538383838383838187e-01,1.743622188494935166e-02,1.816968459466592259e-02
4.709090909090908883e-01,1.716897012827705432e-02,1.622346783131866504e-02
4.879797979797979579e-01,9.421556033351128484e-03,1.620533498906273628e-02
5.050505050505049720e-01,1.148095954581103591e-02,1.184230874890780834e-02
5.221212121212120971e-01,9.549325610890517860e-03,1.550223167192876263e-02
5.391919191919192222e-01,1.021594129092147710e-02,1.237728097499211748e-02
5.562626262626262363e-01,8.563462687016042130e-03,1.154339824196039949e-02
5.733333333333332504e-01,8.439701118175312392e-03,1.142985279987693281e-02
5.904040404040403756e-01,5.367069485830756187e-03,9.652907747753699738e-03
6.074747474747475007e-01,5.620653694764818353e-03,9.821311765007331024e-03
6.245454545454545148e-01,4.909362825453615631e-03,8.478760877737943208e-03
