t,0,1,2,3
0.09,0.8935546875,0.04150390625,0.04736328125,0.017578125
0.18,0.7861328125,0.07763671875,0.095703125,0.04052734375
0.27,0.66650390625,0.1240234375,0.15771484375,0.0517578125
0.36,0.5693359375,0.17431640625,0.203125,0.05322265625
0.45,0.49462890625,0.17626953125,0.2431640625,0.0859375
