t,0,1,2,3
0.003,0.99951171875,0.00048828125,0.0,0.0
0.006,0.9970703125,0.001953125,0.0009765625,0.0
0.009000000000000001,0.99560546875,0.001953125,0.00244140625,0.0
0.012,0.99072265625,0.005859375,0.00341796875,0.0
0.015,0.98876953125,0.00537109375,0.005859375,0.0
0.018000000000000002,0.97802734375,0.01123046875,0.0107421875,0.0
0.020999999999999998,0.97314453125,0.009765625,0.0166015625,0.00048828125
0.024,0.9677734375,0.0126953125,0.01904296875,0.00048828125
0.027,0.9580078125,0.0234375,0.01806640625,0.00048828125
0.03,0.9453125,0.02294921875,0.03125,0.00048828125
0.033,0.93701171875,0.03173828125,0.02978515625,0.00146484375
0.036000000000000004,0.919921875,0.04150390625,0.03662109375,0.001953125
0.03900000000000001,0.91064453125,0.0361328125,0.0517578125,0.00146484375
0.041999999999999996,0.89404296875,0.04931640625,0.0546875,0.001953125
0.045,0.8828125,0.05712890625,0.05517578125,0.0048828125
0.048,0.87548828125,0.05810546875,0.06298828125,0.00341796875
0.051000000000000004,0.84814453125,0.07421875,0.0693359375,0.00830078125
0.054,0.826171875,0.076171875,0.0869140625,0.0107421875
0.057,0.82373046875,0.07763671875,0.087890625,0.0107421875
0.06,0.771484375,0.10009765625,0.1123046875,0.01611328125
0.063,0.771484375,0.11328125,0.10595703125,0.00927734375
0.066,0.75732421875,0.1181640625,0.1083984375,0.01611328125
0.06899999999999999,0.74267578125,0.11767578125,0.126953125,0.0126953125
0.07200000000000001,0.71240234375,0.13134765625,0.1328125,0.0234375
0.075,0.70849609375,0.126953125,0.13720703125,0.02734375
0.07800000000000001,0.67919921875,0.1494140625,0.14404296875,0.02734375
0.081,0.64501953125,0.16845703125,0.1474609375,0.0390625
0.08399999999999999,0.64599609375,0.1611328125,0.1494140625,0.04345703125
0.08700000000000001,0.619140625,0.169921875,0.16357421875,0.04736328125
0.09,0.5908203125,0.1767578125,0.18017578125,0.05224609375
0.09300000000000001,0.5869140625,0.171875,0.18212890625,0.05908203125
0.096,0.54150390625,0.2041015625,0.18701171875,0.0673828125
0.09899999999999999,0.53369140625,0.19384765625,0.19873046875,0.07373046875
0.10200000000000001,0.53369140625,0.19970703125,0.19091796875,0.07568359375
0.105,0.50634765625,0.20361328125,0.2021484375,0.087890625
0.108,0.47216796875,0.21875,0.20947265625,0.099609375
0.11100000000000002,0.47021484375,0.2158203125,0.22119140625,0.0927734375
0.114,0.4404296875,0.22900390625,0.2236328125,0.10693359375
0.117,0.42333984375,0.23046875,0.22802734375,0.1181640625
0.12,0.4111328125,0.20751953125,0.23583984375,0.1455078125
0.123,0.3916015625,0.236328125,0.2294921875,0.142578125
0.126,0.37255859375,0.2392578125,0.234375,0.15380859375
0.129,0.3515625,0.232421875,0.2421875,0.173828125
0.132,0.3330078125,0.26806640625,0.22119140625,0.177734375
0.135,0.3134765625,0.2578125,0.255859375,0.1728515625
0.13799999999999998,0.3037109375,0.24169921875,0.24365234375,0.2109375
0.14100000000000001,0.28369140625,0.24609375,0.25927734375,0.2109375
0.14400000000000002,0.27880859375,0.25830078125,0.236328125,0.2265625
0.147,0.2744140625,0.23388671875,0.24853515625,0.2431640625
0.15,0.26220703125,0.232421875,0.25146484375,0.25390625
0.153,0.224609375,0.25048828125,0.2666015625,0.25830078125
0.15600000000000003,0.2353515625,0.24560546875,0.24658203125,0.2724609375
0.159,0.21923828125,0.255859375,0.24560546875,0.279296875
0.162,0.20361328125,0.26123046875,0.23974609375,0.29541015625
0.165,0.1953125,0.24609375,0.25927734375,0.29931640625
0.16799999999999998,0.189453125,0.23583984375,0.25,0.32470703125
0.171,0.20068359375,0.2392578125,0.2421875,0.31787109375
