t,0,1,2,3
0.25,0.44091796875,0.01611328125,0.0263671875,0.0166015625
0.5,0.37646484375,0.04638671875,0.04150390625,0.03564453125
0.75,0.271484375,0.06201171875,0.07958984375,0.0869140625
1.0,0.2431640625,0.09912109375,0.080078125,0.07763671875
1.25,0.18212890625,0.11328125,0.10400390625,0.1005859375
1.5,0.1572265625,0.1015625,0.09912109375,0.14208984375
1.75,0.13916015625,0.11474609375,0.12548828125,0.12060546875
2.0,0.1171875,0.10986328125,0.12841796875,0.14453125
2.25,0.11572265625,0.12890625,0.13037109375,0.125
2.5,0.119140625,0.15185546875,0.1142578125,0.11474609375
2.75,0.12158203125,0.15234375,0.11328125,0.11279296875
3.0,0.1279296875,0.16455078125,0.119140625,0.08837890625
3.25,0.17919921875,0.12451171875,0.10595703125,0.09033203125
3.5,0.169921875,0.1298828125,0.1015625,0.0986328125
3.75,0.21142578125,0.0966796875,0.10546875,0.08642578125
4.0,0.21533203125,0.091796875,0.10205078125,0.0908203125
4.25,0.16357421875,0.10498046875,0.115234375,0.1162109375
4.5,0.16845703125,0.11767578125,0.09423828125,0.11962890625
4.75,0.19677734375,0.10009765625,0.10009765625,0.10302734375
5.0,0.1533203125,0.11572265625,0.1259765625,0.10498046875
