t,0,1,2,3
0.15,0.59619140625,0.21826171875,0.166015625,0.01953125
0.3,0.38916015625,0.20361328125,0.20654296875,0.20068359375
0.45,0.40234375,0.1201171875,0.1005859375,0.376953125
0.6,0.45068359375,0.1533203125,0.18994140625,0.2060546875
0.75,0.76611328125,0.1005859375,0.0771484375,0.05615234375
0.9,0.67041015625,0.1201171875,0.1474609375,0.06201171875
1.05,0.35888671875,0.29541015625,0.23583984375,0.10986328125
1.2,0.44970703125,0.12548828125,0.154296875,0.2705078125
1.3499999999999999,0.40625,0.22509765625,0.13818359375,0.23046875
1.5,0.55615234375,0.158203125,0.17041015625,0.115234375
1.6500000000000001,0.65966796875,0.12451171875,0.12158203125,0.09423828125
1.8,0.4208984375,0.2265625,0.25341796875,0.09912109375
