t,0,1,2,3
0.002666666666666667,0.99951171875,0.0,0.00048828125,0.0
0.005333333333333334,0.998046875,0.001953125,0.0,0.0
0.008000000000000002,0.99755859375,0.00048828125,0.001953125,0.0
0.010666666666666668,0.9912109375,0.00390625,0.0048828125,0.0
0.013333333333333334,0.99072265625,0.00439453125,0.0048828125,0.0
0.016000000000000004,0.98486328125,0.00439453125,0.0107421875,0.0
0.018666666666666668,0.9755859375,0.013671875,0.0107421875,0.0
0.021333333333333336,0.96923828125,0.0166015625,0.01416015625,0.0
0.024,0.9599609375,0.01806640625,0.021484375,0.00048828125
0.02666666666666667,0.9619140625,0.0126953125,0.0244140625,0.0009765625
0.029333333333333336,0.93701171875,0.02978515625,0.0322265625,0.0009765625
0.03200000000000001,0.93017578125,0.0322265625,0.03564453125,0.001953125
0.034666666666666665,0.93310546875,0.03271484375,0.03369140625,0.00048828125
0.037333333333333336,0.91015625,0.04296875,0.04443359375,0.00244140625
0.04,0.892578125,0.05078125,0.0556640625,0.0009765625
0.04266666666666667,0.88720703125,0.05224609375,0.0556640625,0.0048828125
0.04533333333333334,0.888671875,0.0517578125,0.0546875,0.0048828125
0.048,0.86474609375,0.0595703125,0.0712890625,0.00439453125
0.05066666666666667,0.86474609375,0.05322265625,0.078125,0.00390625
0.05333333333333334,0.837890625,0.06884765625,0.0859375,0.00732421875
0.056,0.81494140625,0.09033203125,0.0849609375,0.009765625
0.05866666666666667,0.80615234375,0.0908203125,0.09130859375,0.01171875
0.061333333333333344,0.78271484375,0.1044921875,0.09814453125,0.0146484375
0.06400000000000002,0.7734375,0.10205078125,0.1123046875,0.01220703125
0.06666666666666667,0.75390625,0.1162109375,0.11083984375,0.01904296875
0.06933333333333333,0.734375,0.12158203125,0.12353515625,0.0205078125
0.07200000000000001,0.7236328125,0.12255859375,0.13037109375,0.0234375
0.07466666666666667,0.7041015625,0.140625,0.12841796875,0.02685546875
0.07733333333333334,0.68798828125,0.14306640625,0.14111328125,0.02783203125
0.08,0.67724609375,0.14013671875,0.14453125,0.0380859375
0.08266666666666667,0.6318359375,0.1533203125,0.17333984375,0.04150390625
0.08533333333333334,0.62060546875,0.17333984375,0.16845703125,0.03759765625
0.08800000000000001,0.6025390625,0.18115234375,0.16748046875,0.048828125
0.09066666666666667,0.59521484375,0.1787109375,0.18310546875,0.04296875
0.09333333333333334,0.57080078125,0.189453125,0.185546875,0.05419921875
0.096,0.55224609375,0.1904296875,0.19580078125,0.0615234375
0.09866666666666667,0.53125,0.19091796875,0.2080078125,0.06982421875
0.10133333333333334,0.5263671875,0.2001953125,0.20068359375,0.07275390625
0.10400000000000001,0.48291015625,0.208984375,0.2177734375,0.09033203125
0.10666666666666667,0.5048828125,0.20751953125,0.2021484375,0.08544921875
0.10933333333333335,0.44873046875,0.224609375,0.22265625,0.10400390625
0.112,0.4619140625,0.20068359375,0.22509765625,0.1123046875
0.11466666666666667,0.43701171875,0.21630859375,0.22607421875,0.12060546875
0.11733333333333335,0.43408203125,0.236328125,0.21337890625,0.1162109375
0.12,0.40673828125,0.22900390625,0.22509765625,0.13916015625
0.12266666666666669,0.38818359375,0.23193359375,0.2451171875,0.134765625
0.12533333333333332,0.37451171875,0.23681640625,0.23681640625,0.15185546875
0.12800000000000003,0.36669921875,0.23095703125,0.24560546875,0.15673828125
0.13066666666666668,0.3564453125,0.244140625,0.23583984375,0.16357421875
0.13333333333333333,0.32080078125,0.24560546875,0.25341796875,0.18017578125
0.136,0.30712890625,0.26220703125,0.25341796875,0.17724609375
0.13866666666666666,0.29345703125,0.26025390625,0.24658203125,0.19970703125
0.14133333333333334,0.27783203125,0.25927734375,0.25146484375,0.21142578125
0.14400000000000002,0.28076171875,0.255859375,0.24658203125,0.216796875
0.14666666666666667,0.26611328125,0.25732421875,0.23974609375,0.23681640625
0.14933333333333335,0.25732421875,0.2548828125,0.2509765625,0.23681640625
0.152,0.2451171875,0.234375,0.2734375,0.2470703125
0.15466666666666667,0.23828125,0.25244140625,0.2529296875,0.25634765625
0.15733333333333335,0.23388671875,0.23876953125,0.2529296875,0.2744140625
0.16,0.22314453125,0.234375,0.240234375,0.30224609375
0.16266666666666668,0.19677734375,0.2470703125,0.25,0.30615234375
0.16533333333333333,0.197265625,0.24462890625,0.25537109375,0.302734375
0.168,0.19580078125,0.23876953125,0.24951171875,0.31591796875
0.1706666666666667,0.17529296875,0.2412109375,0.24560546875,0.337890625
0.17333333333333334,0.171875,0.25390625,0.25537109375,0.31884765625
0.17600000000000002,0.17236328125,0.24560546875,0.24658203125,0.33544921875
0.17866666666666667,0.17724609375,0.22705078125,0.23095703125,0.36474609375
0.18133333333333335,0.1640625,0.23046875,0.23974609375,0.36572265625
0.184,0.1748046875,0.2197265625,0.2373046875,0.3681640625
0.18666666666666668,0.1376953125,0.24755859375,0.2314453125,0.38330078125
0.18933333333333335,0.14697265625,0.224609375,0.228515625,0.39990234375
0.192,0.13818359375,0.240234375,0.2265625,0.39501953125
0.19466666666666668,0.1259765625,0.244140625,0.23193359375,0.39794921875
0.19733333333333333,0.12890625,0.2353515625,0.224609375,0.4111328125
